id,type,facility,x,y,group,earliest_start,latest_start,max_duration,min_duration
6718390,education,377272,2538276,1153687,1,84,276,120,2
7092490,education,377254,2536228,1154259,1,84,276,120,2
6986677,education,378320,2537434,1153205,1,84,276,120,2
6614242,education,376779,2537352,1152668,1,84,276,120,2
7036272,education,377276,2537240,1153624,1,84,276,120,2
7037016,education,192738,2538268,1152603,1,84,276,120,2
7077703,education,441942,2538276,1153456,1,84,276,120,2
6737943,education,391976,2537808,1153941,1,84,276,120,2
7048695,education,27610,2538796,1151086,1,84,276,120,2
6946363,education,384622,2535856,1152632,1,84,276,120,2
6716699,education,381509,2538830,1152482,1,84,276,120,2
6338044,education,382542,2534204,1152711,1,84,276,120,2
6946363,education,384622,2535856,1152632,1,84,276,120,2
6716932,education,384620,2537202,1154857,1,84,276,120,2
6976506,education,378324,2538764,1152625,1,84,276,120,2
6717312,education,380992,2538890,1151781,1,84,276,120,2
6722981,education,391981,2537554,1154387,1,84,276,120,2
6726478,education,443001,2535726,1152184,1,84,276,120,2
6930160,education,376224,2539090,1152843,1,84,276,120,2
6650149,education,382540,2534430,1152695,1,84,276,120,2
6740120,education,223384,2539338,1154680,1,84,276,120,2
6748089,education,381494,2537944,1153342,1,84,276,120,2
6607519,education,27718,2538186,1152254,1,84,276,120,2
6926337,education,136211,2540108,1154061,1,84,276,120,2
6731944,education,94372,2538116,1151548,1,84,276,120,2
7059899,education,136211,2540108,1154061,1,84,276,120,2
7121968,education,378320,2537434,1153205,1,84,276,120,2
6922098,education,450177,2536762,1153637,1,84,276,120,2
6500606,education,382539,2538698,1152910,1,84,276,120,2
6973647,education,382539,2538698,1152910,1,84,276,120,2
6740737,education,382543,2536026,1152681,1,84,276,120,2
6734234,education,376224,2539090,1152843,1,84,276,120,2
7036399,education,129865,2538580,1155020,1,84,276,120,2
6737159,education,381496,2536948,1153952,1,84,276,120,2
6942949,education,386203,2538830,1152482,1,84,276,120,2
6743280,education,386195,2539276,1154726,1,84,276,120,2
7087514,education,376779,2537352,1152668,1,84,276,120,2
7092815,education,246993,2537792,1153196,1,84,276,120,2
6722141,education,381494,2537944,1153342,1,84,276,120,2
6722814,education,376779,2537352,1152668,1,84,276,120,2
6723286,education,386195,2539276,1154726,1,84,276,120,2
6734081,education,381501,2540188,1154125,1,84,276,120,2
6991514,education,377271,2538584,1152255,1,84,276,120,2
6743218,education,136211,2540108,1154061,1,84,276,120,2
6728592,education,382543,2536026,1152681,1,84,276,120,2
7106628,education,385143,2538364,1153084,1,84,276,120,2
7089351,education,384626,2536486,1153275,1,84,276,120,2
6653925,education,382539,2538698,1152910,1,84,276,120,2
6945522,education,384605,2540188,1154125,1,84,276,120,2
7116524,education,391984,2539682,1152573,1,84,276,120,2
6729195,education,287023,2537222,1154037,1,84,276,120,2
6726104,education,216538,2536040,1153178,1,84,276,120,2
6956834,education,440594,2536654,1151874,1,84,276,120,2
6739104,education,386205,2537432,1151613,1,84,276,120,2
6984840,education,379387,2535994,1154017,1,84,276,120,2
6732394,education,94372,2538116,1151548,1,84,276,120,2
6940746,education,380983,2537808,1153941,1,84,276,120,2
6746591,education,381492,2536158,1152930,1,84,276,120,2
6740592,education,136097,2538522,1151315,1,84,276,120,2
7037022,education,223384,2539338,1154680,1,84,276,120,2
6742995,education,383054,2537240,1152746,1,84,276,120,2
7100428,education,381512,2539730,1153277,1,84,276,120,2
6980394,education,381515,2537532,1154428,1,84,276,120,2
6728138,education,385661,2537570,1155012,1,84,276,120,2
6610434,education,383054,2537240,1152746,1,84,276,120,2
7052286,education,377272,2538276,1153687,1,84,276,120,2
6727303,education,377273,2539276,1154726,1,84,276,120,2
6736500,education,382543,2536026,1152681,1,84,276,120,2
6926315,education,381509,2538830,1152482,1,84,276,120,2
6719401,education,377275,2538936,1152574,1,84,276,120,2
6717950,education,381489,2538852,1151866,1,84,276,120,2
6745285,education,377775,2537140,1152423,1,84,276,120,2
6926681,education,386202,2536872,1153141,1,84,276,120,2
7103621,education,377274,2538078,1151306,1,84,276,120,2
7093681,education,377272,2538276,1153687,1,84,276,120,2
7067269,education,37865,2538072,1153118,1,84,276,120,2
6957488,education,14540,2539850,1153150,1,84,276,120,2
7115069,education,223384,2539338,1154680,1,84,276,120,2
6733704,education,217410,2537358,1153043,1,84,276,120,2
6728365,education,386202,2536872,1153141,1,84,276,120,2
6729387,education,380990,2539276,1154726,1,84,276,120,2
7033616,education,376779,2537352,1152668,1,84,276,120,2
6645258,education,381512,2539730,1153277,1,84,276,120,2
6718500,education,380983,2537808,1153941,1,84,276,120,2
7013977,education,287023,2537222,1154037,1,84,276,120,2
6959452,education,378324,2538764,1152625,1,84,276,120,2
7115698,education,381491,2536872,1153141,1,84,276,120,2
6749743,education,382539,2538698,1152910,1,84,276,120,2
7027245,education,223384,2539338,1154680,1,84,276,120,2
7107803,education,14540,2539850,1153150,1,84,276,120,2
7035671,education,386206,2538040,1154345,1,84,276,120,2
6926286,education,377775,2537140,1152423,1,84,276,120,2
6740950,education,378324,2538764,1152625,1,84,276,120,2
6722223,education,377275,2538936,1152574,1,84,276,120,2
6717648,education,129865,2538580,1155020,1,84,276,120,2
6977308,education,381501,2540188,1154125,1,84,276,120,2
6714350,education,136755,2535116,1153253,1,84,276,120,2
6719500,education,381512,2539730,1153277,1,84,276,120,2
7091258,education,223384,2539338,1154680,1,84,276,120,2
6627245,education,223384,2539338,1154680,1,84,276,120,2
6990411,education,381489,2538852,1151866,1,84,276,120,2
6741783,education,381512,2539730,1153277,1,84,276,120,2
6927743,education,377272,2538276,1153687,1,84,276,120,2
6722246,education,377274,2538078,1151306,1,84,276,120,2
6969695,education,94371,2538122,1151600,1,84,276,120,2
6736036,education,223384,2539338,1154680,1,84,276,120,2
6738318,education,381516,2537240,1153624,1,84,276,120,2
6734223,education,381504,2536512,1152284,1,84,276,120,2
6749024,education,380986,2536486,1153275,1,84,276,120,2
6728335,education,376779,2537352,1152668,1,84,276,120,2
6732194,education,377276,2537240,1153624,1,84,276,120,2
6979808,education,377273,2539276,1154726,1,84,276,120,2
7019217,education,381491,2536872,1153141,1,84,276,120,2
7008753,education,377275,2538936,1152574,1,84,276,120,2
6729555,education,136885,2538574,1152306,1,84,276,120,2
7059466,education,608299,2537676,1152244,1,84,276,120,2
6602564,education,223384,2539338,1154680,1,84,276,120,2
6739427,education,381494,2537944,1153342,1,84,276,120,2
6959918,education,94197,2537296,1153950,1,84,276,120,2
6724093,education,441942,2538276,1153456,1,84,276,120,2
6726621,education,377276,2537240,1153624,1,84,276,120,2
6737766,education,382539,2538698,1152910,1,84,276,120,2
6742501,education,366111,2537822,1151781,1,84,276,120,2
7110946,education,246993,2537792,1153196,1,84,276,120,2
6931115,education,223384,2539338,1154680,1,84,276,120,2
6959191,education,377276,2537240,1153624,1,84,276,120,2
6736126,education,386198,2537240,1153624,1,84,276,120,2
6720941,education,377272,2538276,1153687,1,84,276,120,2
7042049,education,380994,2538138,1154267,1,84,276,120,2
6731792,education,384618,2537836,1152871,1,84,276,120,2
7068385,education,37865,2538072,1153118,1,84,276,120,2
6724675,education,217410,2537358,1153043,1,84,276,120,2
6340526,education,27718,2538186,1152254,1,84,276,120,2
7055260,education,381516,2537240,1153624,1,84,276,120,2
6718277,education,382538,2537022,1152473,1,84,276,120,2
6431825,education,27718,2538186,1152254,1,84,276,120,2
6607450,education,380404,2537290,1151607,1,84,276,120,2
6716376,education,382539,2538698,1152910,1,84,276,120,2
6728681,education,223384,2539338,1154680,1,84,276,120,2
6746870,education,381510,2535856,1152632,1,84,276,120,2
6714528,education,380989,2539136,1153497,1,84,276,120,2
7114396,education,246993,2537792,1153196,1,84,276,120,2
6747203,education,440594,2536654,1151874,1,84,276,120,2
6728731,education,366111,2537822,1151781,1,84,276,120,2
7025349,education,425866,2539210,1152266,1,84,276,120,2
6934964,education,381519,2537306,1152892,1,84,276,120,2
6733536,education,376208,2538364,1152844,1,84,276,120,2
6999553,education,378320,2537434,1153205,1,84,276,120,2
6734082,education,381501,2540188,1154125,1,84,276,120,2
6340710,education,376779,2537352,1152668,1,84,276,120,2
7086472,education,382538,2537022,1152473,1,84,276,120,2
6743776,education,382539,2538698,1152910,1,84,276,120,2
7043648,education,217410,2537358,1153043,1,84,276,120,2
6751234,education,297934,2538496,1152387,1,84,276,120,2
7098510,education,129865,2538580,1155020,1,84,276,120,2
6737607,education,381515,2537532,1154428,1,84,276,120,2
6946392,education,447980,2536540,1153274,1,84,276,120,2
6740305,education,447980,2536540,1153274,1,84,276,120,2
6479457,education,376744,2534760,1154330,1,84,276,120,2
6740769,education,211083,2539212,1153303,1,84,276,120,2
6719624,education,366111,2537822,1151781,1,84,276,120,2
6958410,education,384619,2539730,1153277,1,84,276,120,2
6921087,education,136211,2540108,1154061,1,84,276,120,2
6727322,education,385140,2537468,1153271,1,84,276,120,2
7039564,education,381499,2537452,1151970,1,84,276,120,2
7090925,education,381491,2536872,1153141,1,84,276,120,2
7061774,education,447980,2536540,1153274,1,84,276,120,2
7043454,education,166249,2538538,1152272,1,84,276,120,2
6720768,education,381494,2537944,1153342,1,84,276,120,2
7036257,education,33733,2540540,1154164,1,84,276,120,2
7115763,education,382540,2534430,1152695,1,84,276,120,2
7062870,education,377775,2537140,1152423,1,84,276,120,2
6746284,education,94189,2537296,1153950,1,84,276,120,2
6978625,education,377273,2539276,1154726,1,84,276,120,2
6617090,education,485914,2539868,1152958,1,84,276,120,2
7049877,education,391993,2536948,1153952,1,84,276,120,2
7106456,education,376779,2537352,1152668,1,84,276,120,2
7041880,education,380991,2537432,1151613,1,84,276,120,2
7025552,education,381518,2537468,1153271,1,84,276,120,2
7132354,education,94372,2538116,1151548,1,84,276,120,2
6718610,education,211083,2539212,1153303,1,84,276,120,2
6715070,education,384629,2537898,1151376,1,84,276,120,2
7075267,education,223384,2539338,1154680,1,84,276,120,2
6746747,education,381501,2540188,1154125,1,84,276,120,2
6348495,education,382536,2540496,1154882,1,84,276,120,2
7095062,education,381494,2537944,1153342,1,84,276,120,2
6733634,education,377251,2534640,1153687,1,84,276,120,2
7014849,education,382536,2540496,1154882,1,84,276,120,2
6737587,education,223384,2539338,1154680,1,84,276,120,2
7062671,education,377276,2537240,1153624,1,84,276,120,2
6919246,education,380935,2538550,1155423,1,84,276,120,2
6363208,education,27715,2537646,1152565,1,84,276,120,2
6747083,education,377272,2538276,1153687,1,84,276,120,2
7043724,education,381510,2535856,1152632,1,84,276,120,2
6501377,education,376779,2537352,1152668,1,84,276,120,2
6934103,education,384622,2535856,1152632,1,84,276,120,2
6946823,education,94372,2538116,1151548,1,84,276,120,2
6976401,education,366111,2537822,1151781,1,84,276,120,2
6725940,education,377272,2538276,1153687,1,84,276,120,2
6721540,education,377271,2538584,1152255,1,84,276,120,2
6926980,education,381494,2537944,1153342,1,84,276,120,2
6719466,education,27715,2537646,1152565,1,84,276,120,2
6596868,education,383054,2537240,1152746,1,84,276,120,2
6741219,education,608299,2537676,1152244,1,84,276,120,2
7039726,education,287023,2537222,1154037,1,84,276,120,2
6728999,education,381513,2536674,1153907,1,84,276,120,2
7000234,education,380404,2537290,1151607,1,84,276,120,2
7018610,education,380404,2537290,1151607,1,84,276,120,2
7103958,education,386202,2536872,1153141,1,84,276,120,2
6733706,education,94195,2536624,1154450,1,84,276,120,2
6744848,education,377276,2537240,1153624,1,84,276,120,2
6720018,education,440595,2539660,1154552,1,84,276,120,2
6493714,education,216538,2536040,1153178,1,84,276,120,2
6716013,education,384622,2535856,1152632,1,84,276,120,2
6744999,education,381515,2537532,1154428,1,84,276,120,2
7129472,education,381499,2537452,1151970,1,84,276,120,2
7059371,education,94197,2537296,1153950,1,84,276,120,2
6933498,education,377276,2537240,1153624,1,84,276,120,2
7068787,education,382543,2536026,1152681,1,84,276,120,2
6914970,education,27610,2538796,1151086,1,84,276,120,2
6973951,education,382536,2540496,1154882,1,84,276,120,2
6726023,education,381505,2538400,1151510,1,84,276,120,2
6434524,education,357055,2537870,1153720,1,84,276,120,2
6339191,education,297934,2538496,1152387,1,84,276,120,2
6939790,education,381496,2536948,1153952,1,84,276,120,2
6963557,education,33733,2540540,1154164,1,84,276,120,2
7133098,education,376224,2539090,1152843,1,84,276,120,2
6744487,education,381491,2536872,1153141,1,84,276,120,2
6720096,education,377254,2536228,1154259,1,84,276,120,2
6734072,education,384081,2538400,1151510,1,84,276,120,2
6491911,education,380404,2537290,1151607,1,84,276,120,2
6656960,education,382536,2540496,1154882,1,84,276,120,2
6348235,education,192738,2538268,1152603,1,84,276,120,2
6933320,education,376779,2537352,1152668,1,84,276,120,2
6735818,education,384628,2539304,1151885,1,84,276,120,2
6723045,education,377775,2537140,1152423,1,84,276,120,2
6719428,education,287023,2537222,1154037,1,84,276,120,2
6362960,education,376779,2537352,1152668,1,84,276,120,2
6930323,education,377775,2537140,1152423,1,84,276,120,2
7106970,education,380991,2537432,1151613,1,84,276,120,2
6736265,education,380993,2536324,1152164,1,84,276,120,2
6656581,education,27715,2537646,1152565,1,84,276,120,2
7069888,education,14540,2539850,1153150,1,84,276,120,2
6920738,education,33733,2540540,1154164,1,84,276,120,2
7067081,education,381508,2538720,1151567,1,84,276,120,2
6723647,education,382539,2538698,1152910,1,84,276,120,2
7095329,education,246993,2537792,1153196,1,84,276,120,2
6723595,education,382539,2538698,1152910,1,84,276,120,2
6735874,education,383051,2536866,1152830,1,84,276,120,2
7092172,education,383054,2537240,1152746,1,84,276,120,2
7095516,education,381489,2538852,1151866,1,84,276,120,2
6737139,education,384620,2537202,1154857,1,84,276,120,2
6720523,education,377271,2538584,1152255,1,84,276,120,2
6652323,education,376224,2539090,1152843,1,84,276,120,2
7129742,education,377254,2536228,1154259,1,84,276,120,2
6735027,education,377775,2537140,1152423,1,84,276,120,2
6480791,education,382539,2538698,1152910,1,84,276,120,2
6746566,education,391983,2537262,1154276,1,84,276,120,2
6726310,education,382538,2537022,1152473,1,84,276,120,2
6631862,education,192738,2538268,1152603,1,84,276,120,2
6744611,education,377775,2537140,1152423,1,84,276,120,2
7033950,education,246993,2537792,1153196,1,84,276,120,2
6499156,education,382539,2538698,1152910,1,84,276,120,2
6739968,education,383051,2536866,1152830,1,84,276,120,2
6740666,education,217410,2537358,1153043,1,84,276,120,2
6954489,education,420516,2537914,1152827,1,84,276,120,2
6730124,education,299369,2538288,1152427,1,84,276,120,2
6730387,education,376208,2538364,1152844,1,84,276,120,2
6717525,education,382539,2538698,1152910,1,84,276,120,2
6720724,education,376210,2540310,1154601,1,84,276,120,2
7039757,education,391983,2537262,1154276,1,84,276,120,2
6992761,education,381501,2540188,1154125,1,84,276,120,2
6746755,education,380986,2536486,1153275,1,84,276,120,2
7067081,education,381508,2538720,1151567,1,84,276,120,2
6975327,education,382543,2536026,1152681,1,84,276,120,2
7025899,education,376779,2537352,1152668,1,84,276,120,2
7017823,education,380983,2537808,1153941,1,84,276,120,2
6736099,education,377276,2537240,1153624,1,84,276,120,2
7052208,education,385140,2537468,1153271,1,84,276,120,2
6740709,education,381495,2537140,1154412,1,84,276,120,2
6932331,education,382543,2536026,1152681,1,84,276,120,2
