id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337057,home,home2791666,11:05:00,12:45:00,23:50:00,2539523,1153014,00:10:00,00:10:00,-18.5,00:10:00,00:10:00,-18.5,0,0.002
6337057,home,home2791666,23:50:00,00:10:00,23:59:00,2539523,1153014,00:10:00,00:10:00,-18.5,00:10:00,00:10:00,-18.5,0,0.002
6337113,home,home2791722,00:00:00,00:05:00,00:05:00,2539197,1152506,00:00:00,00:00:00,0.0,01:00:00,01:10:00,-40.5,1,0.005
6337113,home,home2791722,00:05:00,05:45:00,05:50:00,2539197,1152506,00:00:00,00:00:00,0.0,01:00:00,01:10:00,-40.5,1,0.005
6337113,work,606649,06:35:00,00:10:00,06:45:00,2552566,1157804,00:10:00,00:00:00,-12.2,01:00:00,01:10:00,-40.5,1,0.005
6337113,education,376779,07:30:00,01:50:00,09:20:00,2537352,1152668,00:20:00,00:10:00,-30.0,01:00:00,01:10:00,-40.5,1,0.005
6337113,shop,381504,09:20:00,00:10:00,09:30:00,2536512,1152284,01:00:00,00:20:00,-40.5,01:00:00,01:10:00,-40.5,1,0.005
6337113,home,home2791722,09:30:00,14:20:00,23:50:00,2539197,1152506,01:00:00,01:10:00,-40.5,01:00:00,01:10:00,-40.5,1,0.005
6337113,home,home2791722,23:50:00,00:10:00,23:59:00,2539197,1152506,01:00:00,01:10:00,-40.5,01:00:00,01:10:00,-40.5,1,0.005
6337142,home,home2791751,00:00:00,00:05:00,00:05:00,2536265,1152224,00:00:00,00:00:00,0.0,00:20:00,00:20:00,-31.4,0,0.003
6337142,home,home2791751,00:05:00,14:25:00,14:30:00,2536265,1152224,00:00:00,00:00:00,0.0,00:20:00,00:20:00,-31.4,0,0.003
6337142,education,376779,14:30:00,02:55:00,17:25:00,2537352,1152668,00:10:00,00:00:00,-18.7,00:20:00,00:20:00,-31.4,0,0.003
6337142,home,home2791751,17:25:00,01:05:00,18:30:00,2536265,1152224,00:10:00,00:10:00,-18.7,00:20:00,00:20:00,-31.4,0,0.003
6337142,work,102487,18:40:00,01:20:00,20:00:00,2534768,1155143,00:20:00,00:10:00,-31.6,00:20:00,00:20:00,-31.4,0,0.003
6337142,home,home2791751,20:10:00,03:40:00,23:50:00,2536265,1152224,00:20:00,00:20:00,-31.4,00:20:00,00:20:00,-31.4,0,0.003
6337142,home,home2791751,23:50:00,00:10:00,23:59:00,2536265,1152224,00:20:00,00:20:00,-31.4,00:20:00,00:20:00,-31.4,0,0.003
6337161,home,home2791770,00:00:00,00:05:00,00:05:00,2537657,1151678,00:00:00,00:00:00,0.0,00:20:00,00:20:00,-29.6,0,0.002
6337161,home,home2791770,00:05:00,07:05:00,07:10:00,2537657,1151678,00:00:00,00:00:00,0.0,00:20:00,00:20:00,-29.6,0,0.002
6337161,work,619786,08:05:00,01:10:00,09:15:00,2554296,1146277,00:10:00,00:00:00,-12.0,00:20:00,00:20:00,-29.6,0,0.002
6337161,home,home2791770,10:10:00,09:15:00,19:25:00,2537657,1151678,00:10:00,00:10:00,-10.9,00:20:00,00:20:00,-29.6,0,0.002
6337161,education,376779,19:25:00,02:30:00,21:55:00,2537352,1152668,00:20:00,00:10:00,-29.6,00:20:00,00:20:00,-29.6,0,0.002
6337161,home,home2791770,21:55:00,01:55:00,23:50:00,2537657,1151678,00:20:00,00:20:00,-29.6,00:20:00,00:20:00,-29.6,0,0.002
6337161,home,home2791770,23:50:00,00:10:00,23:59:00,2537657,1151678,00:20:00,00:20:00,-29.6,00:20:00,00:20:00,-29.6,0,0.002
6337195,home,home2791804,00:00:00,00:05:00,00:05:00,2536911,1153974,00:00:00,00:00:00,0.0,01:10:00,00:15:00,-29.2,3,0.005
6337195,home,home2791804,00:05:00,08:05:00,08:10:00,2536911,1153974,00:00:00,00:00:00,0.0,01:10:00,00:15:00,-29.2,3,0.005
6337195,shop,381504,08:10:00,00:15:00,08:25:00,2536512,1152284,01:00:00,00:00:00,-10.5,01:10:00,00:15:00,-29.2,3,0.005
6337195,home,home2791804,08:25:00,00:05:00,08:30:00,2536911,1153974,01:00:00,00:05:00,-10.5,01:10:00,00:15:00,-29.2,3,0.005
6337195,education,376779,08:30:00,00:50:00,09:20:00,2537352,1152668,01:10:00,00:05:00,-29.2,01:10:00,00:15:00,-29.2,3,0.005
6337195,home,home2791804,09:20:00,14:30:00,23:50:00,2536911,1153974,01:10:00,00:15:00,-29.2,01:10:00,00:15:00,-29.2,3,0.005
6337195,home,home2791804,23:50:00,00:10:00,23:59:00,2536911,1153974,01:10:00,00:15:00,-29.2,01:10:00,00:15:00,-29.2,3,0.005
6337221,home,home2791830,00:00:00,00:05:00,00:05:00,2538423,1152757,00:00:00,00:00:00,0.0,00:25:00,00:20:00,-42.3,1,0.005
6337221,home,home2791830,00:05:00,08:00:00,08:05:00,2538423,1152757,00:00:00,00:00:00,0.0,00:25:00,00:20:00,-42.3,1,0.005
6337221,shop,381504,08:05:00,00:15:00,08:20:00,2536512,1152284,00:05:00,00:00:00,-10.5,00:25:00,00:20:00,-42.3,1,0.005
6337221,home,home2791830,08:20:00,02:10:00,10:30:00,2538423,1152757,00:05:00,00:00:00,-10.5,00:25:00,00:20:00,-42.3,1,0.005
6337221,work,198846,10:30:00,02:15:00,12:45:00,2538606,1152799,00:15:00,00:00:00,-23.6,00:25:00,00:20:00,-42.3,1,0.005
6337221,home,home2791830,12:45:00,06:05:00,18:50:00,2538423,1152757,00:15:00,00:10:00,-23.6,00:25:00,00:20:00,-42.3,1,0.005
6337221,education,376779,18:50:00,01:20:00,20:10:00,2537352,1152668,00:25:00,00:10:00,-42.3,00:25:00,00:20:00,-42.3,1,0.005
6337221,home,home2791830,20:10:00,03:40:00,23:50:00,2538423,1152757,00:25:00,00:20:00,-42.3,00:25:00,00:20:00,-42.3,1,0.005
6337221,home,home2791830,23:50:00,00:10:00,23:59:00,2538423,1152757,00:25:00,00:20:00,-42.3,00:25:00,00:20:00,-42.3,1,0.005
6337246,home,home2791855,00:00:00,00:05:00,00:05:00,2537801,1153044,00:00:00,00:00:00,0.0,01:05:00,00:20:00,-28.8,1,0.004
6337246,home,home2791855,00:05:00,08:00:00,08:05:00,2537801,1153044,00:00:00,00:00:00,0.0,01:05:00,00:20:00,-28.8,1,0.004
6337246,shop,381504,08:15:00,00:15:00,08:30:00,2536512,1152284,00:55:00,00:00:00,-10.3,01:05:00,00:20:00,-28.8,1,0.004
6337246,home,home2791855,08:40:00,01:30:00,10:10:00,2537801,1153044,00:55:00,00:10:00,-10.1,01:05:00,00:20:00,-28.8,1,0.004
