id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337161,leisure,27610,13:15:00,00:10:00,13:25:00,2538796,1151086,02:15:00,00:30:00,-22.87,02:15:00,00:40:00,-22.87,13,0.059
6337161,home,home2791770,13:25:00,06:35:00,20:00:00,2537657,1151678,02:15:00,00:40:00,-22.87,02:15:00,00:40:00,-22.87,13,0.059
6337161,home,home2791770,20:00:00,04:00:00,23:59:00,2537657,1151678,02:15:00,00:40:00,-22.87,02:15:00,00:40:00,-22.87,13,0.059
6337195,home,home2791804,00:00:00,00:05:00,00:05:00,2536911,1153974,00:00:00,00:00:00,0.0,01:10:00,01:10:00,-19.24,9,0.04
6337195,home,home2791804,00:05:00,07:10:00,07:15:00,2536911,1153974,00:00:00,00:00:00,0.0,01:10:00,01:10:00,-19.24,9,0.04
6337195,leisure,27610,07:15:00,01:45:00,09:00:00,2538796,1151086,01:00:00,00:00:00,-8.74,01:10:00,01:10:00,-19.24,9,0.04
6337195,shop,381504,09:00:00,00:10:00,09:10:00,2536512,1152284,01:10:00,01:00:00,-19.24,01:10:00,01:10:00,-19.24,9,0.04
6337195,home,home2791804,09:10:00,10:50:00,20:00:00,2536911,1153974,01:10:00,01:10:00,-19.24,01:10:00,01:10:00,-19.24,9,0.04
6337195,home,home2791804,20:00:00,04:00:00,23:59:00,2536911,1153974,01:10:00,01:10:00,-19.24,01:10:00,01:10:00,-19.24,9,0.04
6337221,home,home2791830,00:00:00,00:05:00,00:05:00,2538423,1152757,00:00:00,00:00:00,0.0,02:00:00,00:50:00,-19.24,2,0.012
6337221,home,home2791830,00:05:00,06:55:00,07:00:00,2538423,1152757,00:00:00,00:00:00,0.0,02:00:00,00:50:00,-19.24,2,0.012
6337221,shop,381504,07:00:00,00:15:00,07:15:00,2536512,1152284,01:00:00,00:00:00,-10.5,02:00:00,00:50:00,-19.24,2,0.012
6337221,home,home2791830,07:15:00,04:40:00,11:55:00,2538423,1152757,01:00:00,00:00:00,-10.5,02:00:00,00:50:00,-19.24,2,0.012
6337221,leisure,27610,11:55:00,00:15:00,12:10:00,2538796,1151086,02:00:00,00:00:00,-19.24,02:00:00,00:50:00,-19.24,2,0.012
6337221,home,home2791830,12:10:00,07:50:00,20:00:00,2538423,1152757,02:00:00,00:50:00,-19.24,02:00:00,00:50:00,-19.24,2,0.012
6337221,home,home2791830,20:00:00,04:00:00,23:59:00,2538423,1152757,02:00:00,00:50:00,-19.24,02:00:00,00:50:00,-19.24,2,0.012
6337246,home,home2791855,00:00:00,00:05:00,00:05:00,2537801,1153044,00:00:00,00:00:00,0.0,01:55:00,01:05:00,-25.18,6,0.026
6337246,home,home2791855,00:05:00,07:55:00,08:00:00,2537801,1153044,00:00:00,00:00:00,0.0,01:55:00,01:05:00,-25.18,6,0.026
6337246,shop,381504,08:10:00,00:10:00,08:20:00,2536512,1152284,01:00:00,00:00:00,-10.3,01:55:00,01:05:00,-25.18,6,0.026
6337246,work,286626,08:20:00,03:45:00,12:05:00,2535874,1152950,01:50:00,00:05:00,-16.64,01:55:00,01:05:00,-25.18,6,0.026
6337246,leisure,27610,12:05:00,00:10:00,12:15:00,2538796,1151086,01:55:00,00:15:00,-25.38,01:55:00,01:05:00,-25.18,6,0.026
6337246,home,home2791855,12:25:00,07:05:00,19:30:00,2537801,1153044,01:55:00,01:05:00,-25.18,01:55:00,01:05:00,-25.18,6,0.026
