id,type,facility,x,y,group,earliest_start,latest_start,max_duration,min_duration
6459004,leisure,452376,2572464,1192581,3,84,276,120,2
6459334,leisure,87359,2568958,1191930,3,84,276,120,2
6458953,leisure,332389,2574698,1181068,3,84,276,120,2
6431651,leisure,440209,2575228,1196328,3,84,276,120,2
6682960,leisure,36471,2574116,1187554,3,84,276,120,2
6458713,leisure,128371,2570326,1195011,3,84,276,120,2
7106137,leisure,625441,2568080,1190993,3,84,276,120,2
6617893,leisure,517360,2549150,1201053,3,84,276,120,2
6682443,leisure,42165,2573486,1195911,3,84,276,120,2
7058042,leisure,635376,2575962,1191026,3,84,276,120,2
6458751,leisure,526230,2574700,1186963,3,84,276,120,2
6681813,leisure,566864,2569740,1192274,3,84,276,120,2
6326545,leisure,459389,2577000,1183127,3,84,276,120,2
6681705,leisure,4145,2585986,1212500,3,84,276,120,2
6682549,leisure,463298,2569750,1191983,3,84,276,120,2
6655637,leisure,201943,2563436,1251916,3,84,276,120,2
6682021,leisure,31320,2565200,1192997,3,84,276,120,2
6459186,leisure,93125,2569534,1192500,3,84,276,120,2
6633596,leisure,616917,2584864,1202147,3,84,276,120,2
6440460,leisure,93125,2569534,1192500,3,84,276,120,2
7054032,leisure,293989,2570342,1194391,3,84,276,120,2
6326496,leisure,461501,2575944,1197401,3,84,276,120,2
6682982,leisure,93125,2569534,1192500,3,84,276,120,2
6326724,leisure,92967,2569760,1191831,3,84,276,120,2
6681898,leisure,92967,2569760,1191831,3,84,276,120,2
7004483,leisure,36787,2570026,1192547,3,84,276,120,2
6682973,leisure,223650,2576022,1196924,3,84,276,120,2
6682591,leisure,648533,2570028,1169220,3,84,276,120,2
6681581,leisure,669228,2575716,1197058,3,84,276,120,2
6682153,leisure,566864,2569740,1192274,3,84,276,120,2
6459239,leisure,455783,2567982,1200629,3,84,276,120,2
6459148,leisure,203607,2569920,1192293,3,84,276,120,2
6458935,leisure,526230,2574700,1186963,3,84,276,120,2
6682700,leisure,458831,2571766,1192564,3,84,276,120,2
6682460,leisure,92967,2569760,1191831,3,84,276,120,2
6682404,leisure,93125,2569534,1192500,3,84,276,120,2
6326733,leisure,399230,2569430,1189314,3,84,276,120,2
6682186,leisure,376480,2580888,1166487,3,84,276,120,2
6459158,leisure,93125,2569534,1192500,3,84,276,120,2
6431714,leisure,293989,2570342,1194391,3,84,276,120,2
6458939,leisure,336503,2645924,1223570,3,84,276,120,2
6944233,leisure,231915,2570248,1192993,3,84,276,120,2
6940931,leisure,574515,2577322,1181193,3,84,276,120,2
6682956,leisure,650810,2568700,1183610,3,84,276,120,2
6458741,leisure,558047,2566154,1234464,3,84,276,120,2
6968007,leisure,49305,2567968,1192947,3,84,276,120,2
6459029,leisure,376733,2569996,1192407,3,84,276,120,2
6682471,leisure,376733,2569996,1192407,3,84,276,120,2
6459135,leisure,485119,2569474,1191854,3,84,276,120,2
6681939,leisure,399230,2569430,1189314,3,84,276,120,2
6681966,leisure,285825,2567380,1192543,3,84,276,120,2
7076614,leisure,394205,2571118,1191562,3,84,276,120,2
6458999,leisure,394205,2571118,1191562,3,84,276,120,2
7004482,leisure,111926,2600862,1199630,3,84,276,120,2
6959507,leisure,239563,2569430,1189250,3,84,276,120,2
7029683,leisure,546385,2567540,1189830,3,84,276,120,2
6681581,leisure,37914,2575630,1197360,3,84,276,120,2
6326705,leisure,464082,2569694,1192622,3,84,276,120,2
6326391,leisure,313585,2606372,1252065,3,84,276,120,2
7020201,leisure,210933,2598122,1188605,3,84,276,120,2
6647609,leisure,184194,2574732,1193700,3,84,276,120,2
7030307,leisure,651357,2569874,1185848,3,84,276,120,2
6326700,leisure,498617,2530804,1159322,3,84,276,120,2
6682139,leisure,459341,2576376,1190895,3,84,276,120,2
6682024,leisure,64547,2567690,1193133,3,84,276,120,2
6681815,leisure,394205,2571118,1191562,3,84,276,120,2
6459091,leisure,347769,2568966,1196138,3,84,276,120,2
7070858,leisure,293989,2570342,1194391,3,84,276,120,2
6657999,leisure,231915,2570248,1192993,3,84,276,120,2
6682418,leisure,620825,2573022,1193373,3,84,276,120,2
6326651,leisure,337053,2571906,1194983,3,84,276,120,2
7023710,leisure,669776,2568074,1189900,3,84,276,120,2
6682976,leisure,390153,2568370,1197078,3,84,276,120,2
7016965,leisure,612495,2577368,1172681,3,84,276,120,2
6682331,leisure,389766,2554502,1200062,3,84,276,120,2
6682648,leisure,293989,2570342,1194391,3,84,276,120,2
7072352,leisure,628023,2582338,1190480,3,84,276,120,2
6458754,leisure,93125,2569534,1192500,3,84,276,120,2
6459080,leisure,232671,2571820,1192534,3,84,276,120,2
6682100,leisure,293989,2570342,1194391,3,84,276,120,2
6326427,leisure,516913,2563160,1196455,3,84,276,120,2
6682196,leisure,376733,2569996,1192407,3,84,276,120,2
6682210,leisure,225911,2561292,1172611,3,84,276,120,2
6682056,leisure,657729,2526388,1153563,3,84,276,120,2
6682023,leisure,501436,2573930,1202814,3,84,276,120,2
6682245,leisure,667054,2569566,1192120,3,84,276,120,2
6682620,leisure,244471,2569788,1192631,3,84,276,120,2
6326391,leisure,394899,2606100,1250106,3,84,276,120,2
6459084,leisure,449648,2569834,1192143,3,84,276,120,2
6435809,leisure,528444,2581378,1202071,3,84,276,120,2
6627384,leisure,222550,2586400,1190189,3,84,276,120,2
6326627,leisure,16431,2576432,1191174,3,84,276,120,2
7048902,leisure,93125,2569534,1192500,3,84,276,120,2
6604573,leisure,456978,2569734,1192596,3,84,276,120,2
6682760,leisure,203607,2569920,1192293,3,84,276,120,2
6682424,leisure,189464,2638204,1235476,3,84,276,120,2
6682532,leisure,667054,2569566,1192120,3,84,276,120,2
6326723,leisure,425604,2571668,1189115,3,84,276,120,2
7043043,leisure,76190,2571910,1189120,3,84,276,120,2
6459102,leisure,394205,2571118,1191562,3,84,276,120,2
6682133,leisure,64547,2567690,1193133,3,84,276,120,2
6682824,leisure,653133,2589788,1193704,3,84,276,120,2
6427188,leisure,455478,2574264,1187485,3,84,276,120,2
7026520,leisure,92967,2569760,1191831,3,84,276,120,2
6681677,leisure,221625,2567566,1190832,3,84,276,120,2
6459002,leisure,344329,2554794,1188732,3,84,276,120,2
6682691,leisure,87359,2568958,1191930,3,84,276,120,2
6681948,leisure,625441,2568080,1190993,3,84,276,120,2
6990168,leisure,203607,2569920,1192293,3,84,276,120,2
6458870,leisure,456978,2569734,1192596,3,84,276,120,2
6934170,leisure,432902,2575758,1201667,3,84,276,120,2
6326772,leisure,26703,2572180,1195225,3,84,276,120,2
7040065,leisure,92967,2569760,1191831,3,84,276,120,2
1111182,leisure,121004,2536500,1151456,3,84,276,120,2
6928162,leisure,459011,2577744,1197355,3,84,276,120,2
6954922,leisure,148638,2569216,1196052,3,84,276,120,2
6326709,leisure,651357,2569874,1185848,3,84,276,120,2
6682513,leisure,302996,2575730,1190494,3,84,276,120,2
6326463,leisure,455365,2589158,1168994,3,84,276,120,2
7116171,leisure,527948,2569842,1193028,3,84,276,120,2
6681995,leisure,536611,2601050,1201090,3,84,276,120,2
6458738,leisure,216395,2570942,1164079,3,84,276,120,2
6682301,leisure,423952,2569872,1192805,3,84,276,120,2
6681746,leisure,660043,2565818,1194918,3,84,276,120,2
6634055,leisure,483557,2569614,1197634,3,84,276,120,2
6681961,leisure,625441,2568080,1190993,3,84,276,120,2
7087264,leisure,446683,2562334,1183376,3,84,276,120,2
7072361,leisure,102956,2578218,1198000,3,84,276,120,2
6623684,leisure,94030,2556606,1175701,3,84,276,120,2
7105358,leisure,456012,2569722,1180602,3,84,276,120,2
6682537,leisure,209813,2562898,1184852,3,84,276,120,2
6682934,leisure,509509,2570324,1194926,3,84,276,120,2
6682703,leisure,239563,2569430,1189250,3,84,276,120,2
6458997,leisure,43,2572500,1192715,3,84,276,120,2
6682548,leisure,430586,2670082,1197273,3,84,276,120,2
6326775,leisure,451312,2572420,1195245,3,84,276,120,2
6682328,leisure,435420,2567482,1192775,3,84,276,120,2
6681831,leisure,231915,2570248,1192993,3,84,276,120,2
6326622,leisure,25727,2582288,1177811,3,84,276,120,2
1110922,leisure,399230,2569430,1189314,3,84,276,120,2
6326365,leisure,456009,2578834,1186870,3,84,276,120,2
6326657,leisure,627720,2699024,1253578,3,84,276,120,2
7094365,leisure,374115,2575650,1193760,3,84,276,120,2
6938099,leisure,214497,2579122,1183882,3,84,276,120,2
6682254,leisure,36787,2570026,1192547,3,84,276,120,2
7031375,leisure,285825,2567380,1192543,3,84,276,120,2
6326419,leisure,407223,2567840,1190762,3,84,276,120,2
6988532,leisure,399230,2569430,1189314,3,84,276,120,2
6326640,leisure,513424,2599346,1202765,3,84,276,120,2
6681722,leisure,222867,2574806,1191179,3,84,276,120,2
6982504,leisure,399230,2569430,1189314,3,84,276,120,2
6682356,leisure,399230,2569430,1189314,3,84,276,120,2
6681746,leisure,51776,2567528,1190756,3,84,276,120,2
6682743,leisure,92967,2569760,1191831,3,84,276,120,2
6682018,leisure,87359,2568958,1191930,3,84,276,120,2
6326482,leisure,285825,2567380,1192543,3,84,276,120,2
6681733,leisure,87359,2568958,1191930,3,84,276,120,2
7042975,leisure,205033,2575046,1197324,3,84,276,120,2
6936923,leisure,444353,2569890,1186490,3,84,276,120,2
6681936,leisure,87359,2568958,1191930,3,84,276,120,2
7084761,leisure,118186,2585204,1199277,3,84,276,120,2
6459266,leisure,394205,2571118,1191562,3,84,276,120,2
6627778,leisure,93897,2567822,1190658,3,84,276,120,2
6459256,leisure,356398,2596736,1198548,3,84,276,120,2
6326456,leisure,449648,2569834,1192143,3,84,276,120,2
6682374,leisure,399230,2569430,1189314,3,84,276,120,2
7074632,leisure,551198,2529386,1162617,3,84,276,120,2
6326667,leisure,625441,2568080,1190993,3,84,276,120,2
6682221,leisure,58916,2600402,1197252,3,84,276,120,2
6681703,leisure,459011,2577744,1197355,3,84,276,120,2
7072353,leisure,239563,2569430,1189250,3,84,276,120,2
6459330,leisure,456404,2569714,1192233,3,84,276,120,2
6621157,leisure,423952,2569872,1192805,3,84,276,120,2
6989914,leisure,452361,2575254,1191645,3,84,276,120,2
6921080,leisure,87359,2568958,1191930,3,84,276,120,2
6965701,leisure,627124,2575370,1196730,3,84,276,120,2
6459267,leisure,407223,2567840,1190762,3,84,276,120,2
6458994,leisure,414486,2575928,1185034,3,84,276,120,2
6681660,leisure,507111,2569676,1184997,3,84,276,120,2
6441615,leisure,93125,2569534,1192500,3,84,276,120,2
6326353,leisure,128371,2570326,1195011,3,84,276,120,2
6681961,leisure,319596,2576230,1195749,3,84,276,120,2
6458919,leisure,36787,2570026,1192547,3,84,276,120,2
6681817,leisure,606901,2569604,1192164,3,84,276,120,2
7058041,leisure,212143,2573076,1199822,3,84,276,120,2
7022276,leisure,665263,2571954,1187399,3,84,276,120,2
6326526,leisure,350293,2569688,1191954,3,84,276,120,2
6657999,leisure,206730,2569552,1185003,3,84,276,120,2
6601747,leisure,231915,2570248,1192993,3,84,276,120,2
6682746,leisure,426729,2660536,1238266,3,84,276,120,2
7035893,leisure,231915,2570248,1192993,3,84,276,120,2
6612711,leisure,625441,2568080,1190993,3,84,276,120,2
6631660,leisure,394205,2571118,1191562,3,84,276,120,2
6682112,leisure,440051,2566770,1178981,3,84,276,120,2
6681639,leisure,423952,2569872,1192805,3,84,276,120,2
6459087,leisure,119825,2566752,1222519,3,84,276,120,2
7080372,leisure,446072,2569636,1192066,3,84,276,120,2
6458813,leisure,444353,2569890,1186490,3,84,276,120,2
6682387,leisure,496857,2568250,1199086,3,84,276,120,2
7085266,leisure,43,2572500,1192715,3,84,276,120,2
6681581,leisure,609759,2581914,1189861,3,84,276,120,2
6326433,leisure,462288,2571062,1186460,3,84,276,120,2
7027427,leisure,399230,2569430,1189314,3,84,276,120,2
6682400,leisure,423953,2567422,1190669,3,84,276,120,2
7021298,leisure,295691,2569778,1192228,3,84,276,120,2
6326576,leisure,665263,2571954,1187399,3,84,276,120,2
6927704,leisure,87359,2568958,1191930,3,84,276,120,2
6443991,leisure,231915,2570248,1192993,3,84,276,120,2
6640179,leisure,399230,2569430,1189314,3,84,276,120,2
6601747,leisure,452376,2572464,1192581,3,84,276,120,2
6681860,leisure,452376,2572464,1192581,3,84,276,120,2
7087593,leisure,625441,2568080,1190993,3,84,276,120,2
6434719,leisure,661880,2559906,1193301,3,84,276,120,2
6682948,leisure,218520,2571826,1180021,3,84,276,120,2
7005156,leisure,243939,2575112,1184878,3,84,276,120,2
1069770,leisure,399230,2569430,1189314,3,84,276,120,2
6459049,leisure,485119,2569474,1191854,3,84,276,120,2
6326658,leisure,435420,2567482,1192775,3,84,276,120,2
6634954,leisure,5704,2561408,1204461,3,84,276,120,2
6935627,leisure,394205,2571118,1191562,3,84,276,120,2
6326511,leisure,461047,2575044,1186666,3,84,276,120,2
6682628,leisure,394205,2571118,1191562,3,84,276,120,2
6682549,leisure,452376,2572464,1192581,3,84,276,120,2
6986381,leisure,485119,2569474,1191854,3,84,276,120,2
6459114,leisure,399230,2569430,1189314,3,84,276,120,2
6656484,leisure,417931,2552970,1197109,3,84,276,120,2
6948470,leisure,217731,2527712,1162510,3,84,276,120,2
6682459,leisure,509509,2570324,1194926,3,84,276,120,2
6458745,leisure,349480,2575248,1197277,3,84,276,120,2
6954521,leisure,461714,2562572,1192902,3,84,276,120,2
6458901,leisure,480382,2553510,1199838,3,84,276,120,2
6920423,leisure,394205,2571118,1191562,3,84,276,120,2
6459020,leisure,237806,2569716,1192131,3,84,276,120,2
6682903,leisure,394205,2571118,1191562,3,84,276,120,2
7121974,leisure,454809,2581184,1187869,3,84,276,120,2
6458702,leisure,442929,2588518,1191473,3,84,276,120,2
6954521,leisure,93125,2569534,1192500,3,84,276,120,2
7011198,leisure,396964,2571824,1194913,3,84,276,120,2
6936112,leisure,8950,2567876,1192999,3,84,276,120,2
6681703,leisure,496240,2582420,1204775,3,84,276,120,2
6326742,leisure,667054,2569566,1192120,3,84,276,120,2
6633597,leisure,549101,2581198,1192182,3,84,276,120,2
6681869,leisure,628883,2581644,1203062,3,84,276,120,2
7121975,leisure,93125,2569534,1192500,3,84,276,120,2
6649969,leisure,396964,2571824,1194913,3,84,276,120,2
6682152,leisure,231915,2570248,1192993,3,84,276,120,2
6682519,leisure,31320,2565200,1192997,3,84,276,120,2
6682603,leisure,636060,2538186,1152505,3,84,276,120,2
7055756,leisure,87359,2568958,1191930,3,84,276,120,2
7047682,leisure,32665,2581552,1202951,3,84,276,120,2
6326622,leisure,129868,2541606,1193429,3,84,276,120,2
6682632,leisure,625441,2568080,1190993,3,84,276,120,2
6459113,leisure,287671,2600598,1165250,3,84,276,120,2
6682558,leisure,566864,2569740,1192274,3,84,276,120,2
6326536,leisure,231915,2570248,1192993,3,84,276,120,2
7119791,leisure,204638,2590098,1192996,3,84,276,120,2
7046278,leisure,393791,2579356,1184027,3,84,276,120,2
7041424,leisure,527948,2569842,1193028,3,84,276,120,2
6682411,leisure,461671,2578466,1180858,3,84,276,120,2
6459132,leisure,394205,2571118,1191562,3,84,276,120,2
6681821,leisure,232671,2571820,1192534,3,84,276,120,2
6458874,leisure,560454,2578600,1183847,3,84,276,120,2
6441919,leisure,463298,2569750,1191983,3,84,276,120,2
6326527,leisure,521200,2564820,1185010,3,84,276,120,2
7123423,leisure,64547,2567690,1193133,3,84,276,120,2
6681603,leisure,669776,2568074,1189900,3,84,276,120,2
6458915,leisure,439565,2589936,1186251,3,84,276,120,2
6682425,leisure,669949,2686038,1251569,3,84,276,120,2
6682576,leisure,454837,2575856,1197214,3,84,276,120,2
6326664,leisure,26703,2572180,1195225,3,84,276,120,2
6458993,leisure,268752,2583398,1176741,3,84,276,120,2
7055756,leisure,198142,2560200,1183230,3,84,276,120,2
6646116,leisure,551986,2569600,1192090,3,84,276,120,2
6661688,leisure,326935,2562934,1205887,3,84,276,120,2
6682448,leisure,293989,2570342,1194391,3,84,276,120,2
6681878,leisure,453810,2558044,1204782,3,84,276,120,2
6938110,leisure,399230,2569430,1189314,3,84,276,120,2
6326497,leisure,509509,2570324,1194926,3,84,276,120,2
6634055,leisure,516913,2563160,1196455,3,84,276,120,2
6972203,leisure,487939,2577372,1198548,3,84,276,120,2
6642314,leisure,93125,2569534,1192500,3,84,276,120,2
6326664,leisure,93125,2569534,1192500,3,84,276,120,2
6682554,leisure,423952,2569872,1192805,3,84,276,120,2
6681760,leisure,435420,2567482,1192775,3,84,276,120,2
6459238,leisure,620825,2573022,1193373,3,84,276,120,2
6682858,leisure,568180,2576752,1191325,3,84,276,120,2
6326406,leisure,399230,2569430,1189314,3,84,276,120,2
6682026,leisure,527948,2569842,1193028,3,84,276,120,2
6326450,leisure,241606,2601206,1207609,3,84,276,120,2
7064426,leisure,207154,2543996,1197501,3,84,276,120,2
7077368,leisure,87359,2568958,1191930,3,84,276,120,2
6682241,leisure,566864,2569740,1192274,3,84,276,120,2
6682188,leisure,26359,2578260,1198099,3,84,276,120,2
7007682,leisure,293989,2570342,1194391,3,84,276,120,2
6963721,leisure,51537,2599620,1217001,3,84,276,120,2
6682416,leisure,34425,2587768,1197867,3,84,276,120,2
6682534,leisure,620825,2573022,1193373,3,84,276,120,2
6326506,leisure,92967,2569760,1191831,3,84,276,120,2
6326570,leisure,667054,2569566,1192120,3,84,276,120,2
6920425,leisure,108154,2578392,1185174,3,84,276,120,2
6326409,leisure,449648,2569834,1192143,3,84,276,120,2
6682043,leisure,454218,2571934,1189677,3,84,276,120,2
6326306,leisure,625441,2568080,1190993,3,84,276,120,2
6627780,leisure,129448,2567564,1196424,3,84,276,120,2
6458861,leisure,92967,2569760,1191831,3,84,276,120,2
6682035,leisure,454824,2568032,1181418,3,84,276,120,2
6459104,leisure,169796,2599914,1198827,3,84,276,120,2
6596767,leisure,537765,2569966,1169031,3,84,276,120,2
6326541,leisure,588487,2562558,1186017,3,84,276,120,2
7123306,leisure,87359,2568958,1191930,3,84,276,120,2
6682599,leisure,394205,2571118,1191562,3,84,276,120,2
6682669,leisure,87359,2568958,1191930,3,84,276,120,2
6458686,leisure,551986,2569600,1192090,3,84,276,120,2
7084764,leisure,532658,2628604,1232763,3,84,276,120,2
6955908,leisure,307672,2546568,1161954,3,84,276,120,2
6930232,leisure,527948,2569842,1193028,3,84,276,120,2
6326693,leisure,456978,2569734,1192596,3,84,276,120,2
6326569,leisure,606541,2612416,1258629,3,84,276,120,2
6326440,leisure,440773,2572084,1188986,3,84,276,120,2
7041837,leisure,87359,2568958,1191930,3,84,276,120,2
7040065,leisure,92967,2569760,1191831,3,84,276,120,2
6639562,leisure,446121,2569666,1192548,3,84,276,120,2
7119791,leisure,585111,2545334,1181098,3,84,276,120,2
7005007,leisure,435420,2567482,1192775,3,84,276,120,2
7007682,leisure,231915,2570248,1192993,3,84,276,120,2
6326391,leisure,394899,2606100,1250106,3,84,276,120,2
6682259,leisure,42165,2573486,1195911,3,84,276,120,2
6681686,leisure,42165,2573486,1195911,3,84,276,120,2
6939071,leisure,607113,2569694,1192169,3,84,276,120,2
6681990,leisure,162490,2538698,1152910,3,84,276,120,2
7062209,leisure,273681,2578020,1183397,3,84,276,120,2
6681874,leisure,93125,2569534,1192500,3,84,276,120,2
7046280,leisure,287045,2577744,1186273,3,84,276,120,2
6326683,leisure,525738,2575704,1197160,3,84,276,120,2
6459122,leisure,394205,2571118,1191562,3,84,276,120,2
7091060,leisure,485119,2569474,1191854,3,84,276,120,2
6630320,leisure,203607,2569920,1192293,3,84,276,120,2
6643559,leisure,485119,2569474,1191854,3,84,276,120,2
6326429,leisure,49305,2567968,1192947,3,84,276,120,2
6681899,leisure,463298,2569750,1191983,3,84,276,120,2
6682230,leisure,93125,2569534,1192500,3,84,276,120,2
6459290,leisure,217731,2527712,1162510,3,84,276,120,2
6458745,leisure,87359,2568958,1191930,3,84,276,120,2
7092388,leisure,660043,2565818,1194918,3,84,276,120,2
6326549,leisure,87359,2568958,1191930,3,84,276,120,2
7093028,leisure,455430,2581278,1188822,3,84,276,120,2
6681950,leisure,399230,2569430,1189314,3,84,276,120,2
6682700,leisure,36787,2570026,1192547,3,84,276,120,2
6681571,leisure,435420,2567482,1192775,3,84,276,120,2
6458679,leisure,531354,2575906,1146201,3,84,276,120,2
6999831,leisure,394205,2571118,1191562,3,84,276,120,2
6682338,leisure,454800,2557858,1185459,3,84,276,120,2
6681991,leisure,331116,2565830,1192432,3,84,276,120,2
6458708,leisure,49305,2567968,1192947,3,84,276,120,2
6326512,leisure,394205,2571118,1191562,3,84,276,120,2
7091060,leisure,285825,2567380,1192543,3,84,276,120,2
6326584,leisure,338333,2569794,1197486,3,84,276,120,2
6326333,leisure,203607,2569920,1192293,3,84,276,120,2
6681809,leisure,455557,2574460,1185095,3,84,276,120,2
7020200,leisure,664672,2616350,1230075,3,84,276,120,2
6682877,leisure,231915,2570248,1192993,3,84,276,120,2
6458682,leisure,87359,2568958,1191930,3,84,276,120,2
6682697,leisure,349822,2577012,1188708,3,84,276,120,2
6682934,leisure,331116,2565830,1192432,3,84,276,120,2
6682870,leisure,207313,2577330,1194176,3,84,276,120,2
6458799,leisure,87359,2568958,1191930,3,84,276,120,2
6682061,leisure,622228,2575932,1190061,3,84,276,120,2
6682854,leisure,649984,2574100,1183900,3,84,276,120,2
6458908,leisure,423952,2569872,1192805,3,84,276,120,2
6682418,leisure,464082,2569694,1192622,3,84,276,120,2
6681856,leisure,425604,2571668,1189115,3,84,276,120,2
7111376,leisure,341811,2554636,1188289,3,84,276,120,2
6682546,leisure,635376,2575962,1191026,3,84,276,120,2
6681756,leisure,601318,2565150,1193410,3,84,276,120,2
6681982,leisure,411810,2554720,1216148,3,84,276,120,2
6459272,leisure,333028,2573052,1190384,3,84,276,120,2
6682116,leisure,527948,2569842,1193028,3,84,276,120,2
6458675,leisure,87359,2568958,1191930,3,84,276,120,2
7020201,leisure,479729,2602658,1187840,3,84,276,120,2
6459045,leisure,459011,2577744,1197355,3,84,276,120,2
7026958,leisure,525738,2575704,1197160,3,84,276,120,2
7109497,leisure,231915,2570248,1192993,3,84,276,120,2
6682495,leisure,350293,2569688,1191954,3,84,276,120,2
6326634,leisure,667054,2569566,1192120,3,84,276,120,2
6682941,leisure,237806,2569716,1192131,3,84,276,120,2
7049616,leisure,551112,2569802,1192186,3,84,276,120,2
7094540,leisure,441602,2565274,1188838,3,84,276,120,2
6459017,leisure,93125,2569534,1192500,3,84,276,120,2
6682099,leisure,622228,2575932,1190061,3,84,276,120,2
6682696,leisure,593273,2593334,1193557,3,84,276,120,2
6459332,leisure,129868,2541606,1193429,3,84,276,120,2
7055622,leisure,231915,2570248,1192993,3,84,276,120,2
6459242,leisure,608465,2564162,1195879,3,84,276,120,2
6435535,leisure,625441,2568080,1190993,3,84,276,120,2
6623880,leisure,433879,2589050,1214415,3,84,276,120,2
6427231,leisure,92967,2569760,1191831,3,84,276,120,2
6326550,leisure,449509,2569852,1211482,3,84,276,120,2
6933150,leisure,376472,2563542,1187228,3,84,276,120,2
6326740,leisure,196913,2577654,1191812,3,84,276,120,2
6458920,leisure,394863,2575232,1187069,3,84,276,120,2
6446733,leisure,224024,2538984,1184071,3,84,276,120,2
6459153,leisure,306722,2575928,1205165,3,84,276,120,2
6458856,leisure,26703,2572180,1195225,3,84,276,120,2
6922345,leisure,501436,2573930,1202814,3,84,276,120,2
7077370,leisure,195835,2580002,1184927,3,84,276,120,2
6459150,leisure,128371,2570326,1195011,3,84,276,120,2
6682561,leisure,625441,2568080,1190993,3,84,276,120,2
7020201,leisure,608077,2587196,1209710,3,84,276,120,2
6933423,leisure,394205,2571118,1191562,3,84,276,120,2
6682786,leisure,623276,2579448,1163871,3,84,276,120,2
6661903,leisure,219075,2567422,1186503,3,84,276,120,2
6624159,leisure,92967,2569760,1191831,3,84,276,120,2
6439761,leisure,92967,2569760,1191831,3,84,276,120,2
6326473,leisure,456404,2569714,1192233,3,84,276,120,2
6682098,leisure,535861,2596660,1198200,3,84,276,120,2
6326439,leisure,93125,2569534,1192500,3,84,276,120,2
6682959,leisure,64547,2567690,1193133,3,84,276,120,2
6681961,leisure,441233,2570970,1179207,3,84,276,120,2
6434814,leisure,394205,2571118,1191562,3,84,276,120,2
6326473,leisure,425604,2571668,1189115,3,84,276,120,2
6934170,leisure,432902,2575758,1201667,3,84,276,120,2
6682814,leisure,87359,2568958,1191930,3,84,276,120,2
6954102,leisure,463298,2569750,1191983,3,84,276,120,2
6682949,leisure,43624,2571256,1181384,3,84,276,120,2
6936150,leisure,620825,2573022,1193373,3,84,276,120,2
6661904,leisure,247247,2563230,1191835,3,84,276,120,2
6601019,leisure,527948,2569842,1193028,3,84,276,120,2
7112480,leisure,87359,2568958,1191930,3,84,276,120,2
7024072,leisure,300498,2574398,1184546,3,84,276,120,2
7030311,leisure,454777,2586754,1182415,3,84,276,120,2
6326333,leisure,566864,2569740,1192274,3,84,276,120,2
6960026,leisure,196379,2640248,1242117,3,84,276,120,2
6681720,leisure,667054,2569566,1192120,3,84,276,120,2
6682268,leisure,285825,2567380,1192543,3,84,276,120,2
6954921,leisure,628454,2577106,1183914,3,84,276,120,2
6642315,leisure,568179,2576418,1190090,3,84,276,120,2
6681613,leisure,192797,2576206,1215601,3,84,276,120,2
6682699,leisure,222867,2574806,1191179,3,84,276,120,2
7094540,leisure,239563,2569430,1189250,3,84,276,120,2
6681572,leisure,662547,2581140,1191939,3,84,276,120,2
6682145,leisure,406276,2576482,1183274,3,84,276,120,2
6682119,leisure,649910,2559482,1225063,3,84,276,120,2
6326727,leisure,21047,2575154,1197103,3,84,276,120,2
6459274,leisure,586486,2566350,1188775,3,84,276,120,2
6430831,leisure,669776,2568074,1189900,3,84,276,120,2
6682785,leisure,128371,2570326,1195011,3,84,276,120,2
6682038,leisure,184194,2574732,1193700,3,84,276,120,2
7029679,leisure,162237,2578428,1184987,3,84,276,120,2
6326562,leisure,231915,2570248,1192993,3,84,276,120,2
6978196,leisure,441951,2579568,1183387,3,84,276,120,2
7112480,leisure,42165,2573486,1195911,3,84,276,120,2
6682297,leisure,326935,2562934,1205887,3,84,276,120,2
6681808,leisure,441602,2565274,1188838,3,84,276,120,2
6636530,leisure,3873,2573138,1200576,3,84,276,120,2
6326393,leisure,15716,2593462,1179400,3,84,276,120,2
6682683,leisure,60792,2680082,1167886,3,84,276,120,2
6987212,leisure,350293,2569688,1191954,3,84,276,120,2
7112270,leisure,376733,2569996,1192407,3,84,276,120,2
7012130,leisure,199984,2572186,1166416,3,84,276,120,2
6459157,leisure,36787,2570026,1192547,3,84,276,120,2
6326403,leisure,666150,2578504,1182794,3,84,276,120,2
6682295,leisure,423952,2569872,1192805,3,84,276,120,2
6626539,leisure,376733,2569996,1192407,3,84,276,120,2
6682077,leisure,87359,2568958,1191930,3,84,276,120,2
6682720,leisure,331116,2565830,1192432,3,84,276,120,2
6984510,leisure,283904,2569668,1192151,3,84,276,120,2
6682755,leisure,91772,2569152,1195933,3,84,276,120,2
6458718,leisure,445536,2555428,1207519,3,84,276,120,2
6458834,leisure,270039,2585708,1176027,3,84,276,120,2
6681704,leisure,546803,2576252,1198666,3,84,276,120,2
6458799,leisure,87359,2568958,1191930,3,84,276,120,2
6326754,leisure,657900,2591716,1191065,3,84,276,120,2
6682304,leisure,459341,2576376,1190895,3,84,276,120,2
6458851,leisure,205309,2572376,1194934,3,84,276,120,2
7054033,leisure,625441,2568080,1190993,3,84,276,120,2
6326473,leisure,222867,2574806,1191179,3,84,276,120,2
6682889,leisure,93125,2569534,1192500,3,84,276,120,2
6458874,leisure,12502,2578074,1185980,3,84,276,120,2
6326744,leisure,625441,2568080,1190993,3,84,276,120,2
6326427,leisure,298694,2565762,1189040,3,84,276,120,2
6326349,leisure,22334,2562640,1205300,3,84,276,120,2
